Date,Start (ET),AwayTeam,AwayPoints,HomeTeam,HomePoints
"Mon, May 3, 2021",8:00p,Portland Trail Blazers,114,Atlanta Hawks,123
"Mon, May 3, 2021",9:00p,Philadelphia 76ers,106,Chicago Bulls,94
"Mon, May 3, 2021",9:00p,New York Knicks,118,Memphis Grizzlies,104
"Mon, May 3, 2021",10:00p,Denver Nuggets,89,Los Angeles Lakers,93
"Mon, May 3, 2021",10:00p,San Antonio Spurs,99,Utah Jazz,110
"Tue, May 4, 2021",7:00p,Phoenix Suns,134,Cleveland Cavaliers,118
"Tue, May 4, 2021",7:00p,Charlotte Hornets,102,Detroit Pistons,99
"Tue, May 4, 2021",7:30p,Brooklyn Nets,118,Milwaukee Bucks,124
"Tue, May 4, 2021",8:00p,Dallas Mavericks,127,Miami Heat,113
"Tue, May 4, 2021",8:00p,Golden State Warriors,103,New Orleans Pelicans,108
"Tue, May 4, 2021",8:00p,Sacramento Kings,103,Oklahoma City Thunder,99
"Tue, May 4, 2021",10:00p,Toronto Raptors,100,Los Angeles Clippers,105
"Wed, May 5, 2021",7:00p,Boston Celtics,132,Orlando Magic,96
"Wed, May 5, 2021",7:30p,Portland Trail Blazers,141,Cleveland Cavaliers,105
"Wed, May 5, 2021",8:00p,Phoenix Suns,103,Atlanta Hawks,135
"Wed, May 5, 2021",8:00p,Philadelphia 76ers,135,Houston Rockets,115
"Wed, May 5, 2021",8:00p,Sacramento Kings,104,Indiana Pacers,93
"Wed, May 5, 2021",8:00p,Washington Wizards,134,Milwaukee Bucks,135
"Wed, May 5, 2021",8:00p,Memphis Grizzlies,139,Minnesota Timberwolves,135
"Wed, May 5, 2021",9:00p,New York Knicks,97,Denver Nuggets,113
"Wed, May 5, 2021",9:00p,San Antonio Spurs,94,Utah Jazz,126
"Thu, May 6, 2021",7:00p,Chicago Bulls,120,Charlotte Hornets,99
"Thu, May 6, 2021",7:30p,Brooklyn Nets,109,Dallas Mavericks,113
"Thu, May 6, 2021",7:30p,Washington Wizards,131,Toronto Raptors,129
"Thu, May 6, 2021",8:00p,Memphis Grizzlies,97,Detroit Pistons,111
"Thu, May 6, 2021",8:00p,Atlanta Hawks,126,Indiana Pacers,133
"Thu, May 6, 2021",10:00p,Oklahoma City Thunder,97,Golden State Warriors,118
"Thu, May 6, 2021",10:00p,Los Angeles Lakers,94,Los Angeles Clippers,118
"Fri, May 7, 2021",7:00p,New Orleans Pelicans,107,Philadelphia 76ers,109
"Fri, May 7, 2021",7:30p,Boston Celtics,99,Chicago Bulls,121
"Fri, May 7, 2021",8:00p,Orlando Magic,112,Charlotte Hornets,122
"Fri, May 7, 2021",8:00p,Minnesota Timberwolves,112,Miami Heat,121
"Fri, May 7, 2021",8:00p,Houston Rockets,133,Milwaukee Bucks,141
"Fri, May 7, 2021",8:30p,Cleveland Cavaliers,90,Dallas Mavericks,110
"Fri, May 7, 2021",9:00p,Denver Nuggets,120,Utah Jazz,127
"Fri, May 7, 2021",10:00p,New York Knicks,105,Phoenix Suns,128
"Fri, May 7, 2021",10:00p,Los Angeles Lakers,101,Portland Trail Blazers,106
"Fri, May 7, 2021",10:00p,San Antonio Spurs,113,Sacramento Kings,104
"Sat, May 8, 2021",7:00p,Washington Wizards,133,Indiana Pacers,132
"Sat, May 8, 2021",7:00p,Detroit Pistons,104,Philadelphia 76ers,118
"Sat, May 8, 2021",7:30p,Memphis Grizzlies,109,Toronto Raptors,99
"Sat, May 8, 2021",10:00p,Brooklyn Nets,125,Denver Nuggets,119
"Sat, May 8, 2021",10:00p,Oklahoma City Thunder,97,Golden State Warriors,136
"Sat, May 8, 2021",10:00p,San Antonio Spurs,102,Portland Trail Blazers,124
"Sat, May 8, 2021",10:00p,Houston Rockets,116,Utah Jazz,124
"Sun, May 9, 2021",1:00p,Miami Heat,130,Boston Celtics,124
"Sun, May 9, 2021",3:30p,New York Knicks,106,Los Angeles Clippers,100
"Sun, May 9, 2021",7:00p,New Orleans Pelicans,112,Charlotte Hornets,110
"Sun, May 9, 2021",7:00p,Dallas Mavericks,124,Cleveland Cavaliers,97
"Sun, May 9, 2021",7:00p,Minnesota Timberwolves,128,Orlando Magic,96
"Sun, May 9, 2021",8:00p,Chicago Bulls,108,Detroit Pistons,96
"Sun, May 9, 2021",10:00p,Phoenix Suns,110,Los Angeles Lakers,123
"Sun, May 9, 2021",10:00p,Oklahoma City Thunder,98,Sacramento Kings,126
"Mon, May 10, 2021",7:30p,Washington Wizards,124,Atlanta Hawks,125
"Mon, May 10, 2021",7:30p,Indiana Pacers,111,Cleveland Cavaliers,102
"Mon, May 10, 2021",8:00p,New Orleans Pelicans,110,Memphis Grizzlies,115
"Mon, May 10, 2021",8:30p,Milwaukee Bucks,125,San Antonio Spurs,146
"Mon, May 10, 2021",10:00p,Utah Jazz,116,Golden State Warriors,119
"Mon, May 10, 2021",10:00p,Houston Rockets,129,Portland Trail Blazers,140
"Tue, May 11, 2021",7:00p,Denver Nuggets,117,Charlotte Hornets,112
"Tue, May 11, 2021",7:00p,Minnesota Timberwolves,119,Detroit Pistons,100
"Tue, May 11, 2021",7:30p,Miami Heat,129,Boston Celtics,121
"Tue, May 11, 2021",7:30p,Los Angeles Clippers,115,Toronto Raptors,96
"Tue, May 11, 2021",8:00p,Brooklyn Nets,115,Chicago Bulls,107
"Tue, May 11, 2021",8:00p,Philadelphia 76ers,94,Indiana Pacers,103
"Tue, May 11, 2021",8:00p,Dallas Mavericks,104,Memphis Grizzlies,133
"Tue, May 11, 2021",9:00p,Orlando Magic,102,Milwaukee Bucks,114
"Tue, May 11, 2021",10:00p,Phoenix Suns,116,Golden State Warriors,122
"Tue, May 11, 2021",10:00p,New York Knicks,99,Los Angeles Lakers,101
"Tue, May 11, 2021",10:00p,Oklahoma City Thunder,106,Sacramento Kings,122
"Wed, May 12, 2021",7:00p,Washington Wizards,116,Atlanta Hawks,120
"Wed, May 12, 2021",8:00p,San Antonio Spurs,116,Brooklyn Nets,128
"Wed, May 12, 2021",8:00p,Boston Celtics,94,Cleveland Cavaliers,102
"Wed, May 12, 2021",9:00p,New Orleans Pelicans,107,Dallas Mavericks,125
"Wed, May 12, 2021",9:30p,Portland Trail Blazers,105,Utah Jazz,98
"Wed, May 12, 2021",10:30p,Houston Rockets,122,Los Angeles Lakers,124
"Thu, May 13, 2021",7:00p,Los Angeles Clippers,113,Charlotte Hornets,90
"Thu, May 13, 2021",7:00p,Milwaukee Bucks,142,Indiana Pacers,133
"Thu, May 13, 2021",7:30p,Orlando Magic,93,Atlanta Hawks,116
"Thu, May 13, 2021",7:30p,Philadelphia 76ers,94,Miami Heat,106
"Thu, May 13, 2021",7:30p,San Antonio Spurs,98,New York Knicks,102
"Thu, May 13, 2021",8:00p,Toronto Raptors,102,Chicago Bulls,114
"Thu, May 13, 2021",8:00p,Sacramento Kings,110,Memphis Grizzlies,116
"Thu, May 13, 2021",8:00p,Denver Nuggets,114,Minnesota Timberwolves,103
"Thu, May 13, 2021",10:00p,Portland Trail Blazers,117,Phoenix Suns,118
"Fri, May 14, 2021",7:00p,Cleveland Cavaliers,105,Washington Wizards,120
"Fri, May 14, 2021",8:00p,Denver Nuggets,104,Detroit Pistons,91
"Fri, May 14, 2021",8:00p,Utah Jazz,109,Oklahoma City Thunder,93
"Fri, May 14, 2021",8:00p,Orlando Magic,97,Philadelphia 76ers,122
"Fri, May 14, 2021",9:00p,Toronto Raptors,110,Dallas Mavericks,114
"Fri, May 14, 2021",9:00p,Los Angeles Clippers,115,Houston Rockets,122
"Fri, May 14, 2021",9:00p,Sacramento Kings,106,Memphis Grizzlies,107
"Fri, May 14, 2021",9:30p,New Orleans Pelicans,122,Golden State Warriors,125
"Sat, May 15, 2021",1:00p,Chicago Bulls,91,Brooklyn Nets,105
"Sat, May 15, 2021",1:00p,Los Angeles Lakers,122,Indiana Pacers,115
"Sat, May 15, 2021",1:00p,Charlotte Hornets,109,New York Knicks,118
"Sat, May 15, 2021",2:00p,Boston Celtics,124,Minnesota Timberwolves,108
"Sat, May 15, 2021",2:00p,Phoenix Suns,140,San Antonio Spurs,103
"Sat, May 15, 2021",8:00p,Miami Heat,108,Milwaukee Bucks,122
"Sun, May 16, 2021",1:00p,Boston Celtics,92,New York Knicks,96
"Sun, May 16, 2021",1:00p,Indiana Pacers,125,Toronto Raptors,113
"Sun, May 16, 2021",1:00p,Charlotte Hornets,110,Washington Wizards,115
"Sun, May 16, 2021",2:00p,Phoenix Suns,123,San Antonio Spurs,121
"Sun, May 16, 2021",3:30p,Memphis Grizzlies,101,Golden State Warriors,113
"Sun, May 16, 2021",7:00p,Houston Rockets,95,Atlanta Hawks,124
"Sun, May 16, 2021",7:00p,Cleveland Cavaliers,109,Brooklyn Nets,123
"Sun, May 16, 2021",7:00p,Orlando Magic,117,Philadelphia 76ers,128
"Sun, May 16, 2021",8:00p,Miami Heat,120,Detroit Pistons,107
"Sun, May 16, 2021",9:00p,Milwaukee Bucks,112,Chicago Bulls,118
"Sun, May 16, 2021",9:00p,Dallas Mavericks,121,Minnesota Timberwolves,136
"Sun, May 16, 2021",9:00p,Los Angeles Lakers,110,New Orleans Pelicans,98
"Sun, May 16, 2021",9:00p,Los Angeles Clippers,112,Oklahoma City Thunder,117
"Sun, May 16, 2021",9:00p,Denver Nuggets,116,Portland Trail Blazers,132
"Sun, May 16, 2021",9:00p,Utah Jazz,121,Sacramento Kings,99
"Tue, May 18, 2021",6:30p,Charlotte Hornets,117,Indiana Pacers,144
"Tue, May 18, 2021",9:00p,Washington Wizards,100,Boston Celtics,118
"Wed, May 19, 2021",7:30p,San Antonio Spurs,96,Memphis Grizzlies,100
"Wed, May 19, 2021",10:00p,Golden State Warriors,100,Los Angeles Lakers,103
"Thu, May 20, 2021",8:00p,Indiana Pacers,115,Washington Wizards,142
"Fri, May 21, 2021",9:00p,Memphis Grizzlies,117,Golden State Warriors,112
"Sat, May 22, 2021",2:00p,Miami Heat,107,Milwaukee Bucks,109
"Sat, May 22, 2021",4:30p,Dallas Mavericks,113,Los Angeles Clippers,103
"Sat, May 22, 2021",8:00p,Boston Celtics,93,Brooklyn Nets,104
"Sat, May 22, 2021",10:30p,Portland Trail Blazers,123,Denver Nuggets,109
"Sun, May 23, 2021",1:00p,Washington Wizards,118,Philadelphia 76ers,125
"Sun, May 23, 2021",3:30p,Los Angeles Lakers,90,Phoenix Suns,99
"Sun, May 23, 2021",7:00p,Atlanta Hawks,107,New York Knicks,105
"Sun, May 23, 2021",9:30p,Memphis Grizzlies,112,Utah Jazz,109
"Mon, May 24, 2021",7:30p,Miami Heat,98,Milwaukee Bucks,132
"Mon, May 24, 2021",10:00p,Portland Trail Blazers,109,Denver Nuggets,128
"Tue, May 25, 2021",7:30p,Boston Celtics,108,Brooklyn Nets,130
"Tue, May 25, 2021",10:00p,Los Angeles Lakers,109,Phoenix Suns,102
"Tue, May 25, 2021",10:30p,Dallas Mavericks,127,Los Angeles Clippers,121
"Wed, May 26, 2021",7:00p,Washington Wizards,95,Philadelphia 76ers,120
"Wed, May 26, 2021",7:30p,Atlanta Hawks,92,New York Knicks,101
"Wed, May 26, 2021",10:00p,Memphis Grizzlies,129,Utah Jazz,141
"Thu, May 27, 2021",7:30p,Milwaukee Bucks,113,Miami Heat,84
"Thu, May 27, 2021",10:00p,Phoenix Suns,95,Los Angeles Lakers,109
"Thu, May 27, 2021",10:30p,Denver Nuggets,120,Portland Trail Blazers,115
"Fri, May 28, 2021",7:00p,New York Knicks,94,Atlanta Hawks,105
"Fri, May 28, 2021",8:30p,Brooklyn Nets,119,Boston Celtics,125
"Fri, May 28, 2021",9:30p,Los Angeles Clippers,118,Dallas Mavericks,108
"Sat, May 29, 2021",1:30p,Milwaukee Bucks,120,Miami Heat,103
"Sat, May 29, 2021",4:00p,Denver Nuggets,95,Portland Trail Blazers,115
"Sat, May 29, 2021",7:00p,Philadelphia 76ers,132,Washington Wizards,103
"Sat, May 29, 2021",9:30p,Utah Jazz,121,Memphis Grizzlies,111
"Sun, May 30, 2021",1:00p,New York Knicks,96,Atlanta Hawks,113
"Sun, May 30, 2021",3:30p,Phoenix Suns,100,Los Angeles Lakers,92
"Sun, May 30, 2021",7:00p,Brooklyn Nets,141,Boston Celtics,126
"Sun, May 30, 2021",9:30p,Los Angeles Clippers,106,Dallas Mavericks,81
"Mon, May 31, 2021",7:00p,Philadelphia 76ers,114,Washington Wizards,122
"Mon, May 31, 2021",9:30p,Utah Jazz,120,Memphis Grizzlies,113
"Tue, Jun 1, 2021",7:30p,Boston Celtics,109,Brooklyn Nets,123
"Tue, Jun 1, 2021",9:00p,Portland Trail Blazers,140,Denver Nuggets,147
"Tue, Jun 1, 2021",10:00p,Los Angeles Lakers,85,Phoenix Suns,115
"Wed, Jun 2, 2021",7:00p,Washington Wizards,112,Philadelphia 76ers,129
"Wed, Jun 2, 2021",7:30p,Atlanta Hawks,103,New York Knicks,89
"Wed, Jun 2, 2021",9:30p,Memphis Grizzlies,110,Utah Jazz,126
"Wed, Jun 2, 2021",10:00p,Dallas Mavericks,105,Los Angeles Clippers,100
"Thu, Jun 3, 2021",8:00p,Denver Nuggets,126,Portland Trail Blazers,115
"Thu, Jun 3, 2021",10:30p,Phoenix Suns,113,Los Angeles Lakers,100
"Fri, Jun 4, 2021",9:00p,Los Angeles Clippers,104,Dallas Mavericks,97
"Sat, Jun 5, 2021",7:30p,Milwaukee Bucks,107,Brooklyn Nets,115
"Sun, Jun 6, 2021",1:00p,Atlanta Hawks,128,Philadelphia 76ers,124
"Sun, Jun 6, 2021",3:30p,Dallas Mavericks,111,Los Angeles Clippers,126
"Mon, Jun 7, 2021",7:30p,Milwaukee Bucks,86,Brooklyn Nets,125
"Mon, Jun 7, 2021",10:00p,Denver Nuggets,105,Phoenix Suns,122
"Tue, Jun 8, 2021",7:30p,Atlanta Hawks,102,Philadelphia 76ers,118
"Tue, Jun 8, 2021",10:00p,Los Angeles Clippers,109,Utah Jazz,112
"Wed, Jun 9, 2021",9:30p,Denver Nuggets,98,Phoenix Suns,123
"Thu, Jun 10, 2021",7:30p,Brooklyn Nets,83,Milwaukee Bucks,86
"Thu, Jun 10, 2021",10:00p,Los Angeles Clippers,111,Utah Jazz,117
"Fri, Jun 11, 2021",7:30p,Philadelphia 76ers,127,Atlanta Hawks,111
"Fri, Jun 11, 2021",10:00p,Phoenix Suns,116,Denver Nuggets,102
"Sat, Jun 12, 2021",8:30p,Utah Jazz,106,Los Angeles Clippers,132
"Sun, Jun 13, 2021",3:00p,Brooklyn Nets,96,Milwaukee Bucks,107
"Sun, Jun 13, 2021",8:00p,Phoenix Suns,125,Denver Nuggets,118
"Mon, Jun 14, 2021",7:30p,Philadelphia 76ers,100,Atlanta Hawks,103
"Mon, Jun 14, 2021",10:00p,Utah Jazz,104,Los Angeles Clippers,118
"Tue, Jun 15, 2021",8:30p,Milwaukee Bucks,108,Brooklyn Nets,114
"Wed, Jun 16, 2021",7:30p,Atlanta Hawks,109,Philadelphia 76ers,106
"Wed, Jun 16, 2021",10:00p,Los Angeles Clippers,119,Utah Jazz,111
"Thu, Jun 17, 2021",8:30p,Brooklyn Nets,89,Milwaukee Bucks,104
"Fri, Jun 18, 2021",7:30p,Philadelphia 76ers,104,Atlanta Hawks,99
"Fri, Jun 18, 2021",10:00p,Utah Jazz,119,Los Angeles Clippers,131
"Sat, Jun 19, 2021",8:30p,Milwaukee Bucks,115,Brooklyn Nets,111
"Sun, Jun 20, 2021",3:30p,Los Angeles Clippers,114,Phoenix Suns,120
"Sun, Jun 20, 2021",8:00p,Atlanta Hawks,103,Philadelphia 76ers,96
"Tue, Jun 22, 2021",9:00p,Los Angeles Clippers,103,Phoenix Suns,104
"Wed, Jun 23, 2021",8:30p,Atlanta Hawks,116,Milwaukee Bucks,113
"Thu, Jun 24, 2021",9:00p,Phoenix Suns,92,Los Angeles Clippers,106
"Fri, Jun 25, 2021",8:30p,Atlanta Hawks,91,Milwaukee Bucks,125
"Sat, Jun 26, 2021",9:00p,Phoenix Suns,84,Los Angeles Clippers,80
"Sun, Jun 27, 2021",8:30p,Milwaukee Bucks,113,Atlanta Hawks,102
"Mon, Jun 28, 2021",9:00p,Los Angeles Clippers,116,Phoenix Suns,102
"Tue, Jun 29, 2021",8:30p,Milwaukee Bucks,88,Atlanta Hawks,110
"Wed, Jun 30, 2021",9:00p,Phoenix Suns,130,Los Angeles Clippers,103
